OBJECTID,AS_,source,edite_par,Province,ZS,Annee,Source_geo,Territoire,ANTENNE,Groupement,Code_DSNIS,Code_DHIS2,Sce_Sem,Fiabilite,POP_2018,AS1,Shape_Leng,Shape_Area,PCODE
"0",Vunayi,,GRID3 M4H,Lomami,Kabinda,"2022",,Kabinda,Kabinda,,,YmbzR9ZkefH,,Tres haute,,,0.00000000000,0.01616948936,CD8102ZS01AS02
"0",Mulemayi,,GRID3 M4H,Lomami,Kabinda,"2022",,Kabinda,Kabinda,,,cZtF7jqLYRc,,Tres haute,,,0.00000000000,0.01176559730,CD8102ZS01AS21
"0",Tshitentame,,GRID3 M4H,Lomami,Kabinda,"2022",,Kabinda,Kabinda,,,rNQGy8O94jv,,Tres haute,,,0.00000000000,0.01754406704,CD8102ZS01AS26
"0",Ngombe_Nyama,,GRID3 M4H,Lomami,Kabinda,"2022",,Kabinda,Kabinda,,,rFeVZCORSIy,,Tres haute,,,0.00000000000,0.01860515447,CD8102ZS01AS17
"0",Lunga,,GRID3 M4H,Lomami,Kabinda,"2022",,Kabinda,Kabinda,,,KQL5O1jAYql,,Tres haute,,,0.00000000000,0.00979313010,CD8102ZS01AS19
"0",Kabinda,,GRID3 M4H,Lomami,Kabinda,"2022",,Kabinda,Kabinda,,,WvitwXRqHqj,,Tres haute,,,0.00000000000,0.01079565624,CD8102ZS01AS01
"0",Lualaba,,GRID3 M4H,Lomami,Kabinda,"2022",,Kabinda,Kabinda,,,nK8yi2wjPmH,,Tres haute,,,0.00000000000,0.02056426100,CD8102ZS01AS07
"0",Katombole,,GRID3 M4H,Lomami,Kabinda,"2022",,Kabinda,Kabinda,,,ymSs1CFxIbr,,Tres haute,,,0.00000000000,0.02903396521,CD8102ZS01AS12
"0",Nkumba,,GRID3 M4H,Lomami,Kabinda,"2022",,Kabinda,Kabinda,,,ZbmmJewbjPd,,Tres haute,,,0.00000000000,0.00889821776,CD8102ZS01AS23
"0",Mbunda,,GRID3 M4H,Lomami,Kabinda,"2022",,Kabinda,Kabinda,,,iZMBlhZcYc2,,Tres haute,,,0.00000000000,0.02004887239,CD8102ZS01AS20
"0",Bakadiangu,,GRID3 M4H,Lomami,Kabinda,"2022",,Kabinda,Kabinda,,,jep87uHQDNK,,Tres haute,,,0.00000000000,0.02510368129,CD8102ZS01AS06
"0",Ntunta,,GRID3 M4H,Lomami,Kabinda,"2022",,Kabinda,Kabinda,,,cm9RKE8vjkO,,Tres haute,,,0.00000000000,0.05507422532,CD8102ZS01AS09
"0",Tshipakula,,GRID3 M4H,Lomami,Kabinda,"2022",,Kabinda,Kabinda,,,wOPu2xHRAAj,,Tres haute,,,0.00000000000,0.01180634791,CD8102ZS01AS25
"0",Kalambo,,GRID3 M4H,Lomami,Kabinda,"2022",,Kabinda,Kabinda,,,uuAYDEmsilz,,Tres haute,,,0.00000000000,0.01011121785,CD8102ZS01AS08
"0",Musuma,,GRID3 M4H,Lomami,Kabinda,"2022",,Kabinda,Kabinda,,,s1gJOGc4PIy,,Tres haute,,,0.00000000000,0.03059706816,CD8102ZS01AS22
"0",Mwamba,,GRID3 M4H,Lomami,Kabinda,"2022",,Kabinda,Kabinda,,,vdxzKPtmL8e,,Tres haute,,,0.00000000000,0.02328697882,CD8102ZS01AS03
"0",Nomba,,GRID3 M4H,Lomami,Kabinda,"2022",,Kabinda,Kabinda,,,XlgW1wvfBMa,,Tres haute,,,0.00000000000,0.01489524591,CD8102ZS01AS24
"0",Kamende,,GRID3 M4H,Lomami,Kabinda,"2022",,Kabinda,Kabinda,,,uvkJg1iBO9v,,Tres haute,,,0.00000000000,0.03017487077,CD8102ZS01AS13
"0",Mbandaka,,GRID3 M4H,Lomami,Kabinda,"2022",,Kabinda,Kabinda,,,nduLO1DiJfv,,Tres haute,,,0.00000000000,0.00073173155,CD8102ZS01AS10
"0",Kilo,,GRID3 M4H,Lomami,Kabinda,"2022",,Kabinda,Kabinda,,,lKT4fElq10v,,Tres haute,,,0.00000000000,0.00870890512,CD8102ZS01AS16
"0",Kiseka,,GRID3 M4H,Lomami,Kabinda,"2022",,Kabinda,Kabinda,,,nv2uPsOTGOZ,,Tres haute,,,0.00000000000,0.00568334016,CD8102ZS01AS18
"0",Congo Shidika,,GRID3 M4H,Lomami,Kabinda,"2022",,Kabinda,Kabinda,,,TKwqKUEV5Os,,Tres haute,,,0.00000000000,0.00048352473,CD8102ZS01AS11
"0",Kamukungu,,GRID3 M4H,Lomami,Kabinda,"2022",,Kabinda,Kabinda,,,FZU9NUxwhLF,,Tres haute,,,0.00000000000,0.00017002923,CD8102ZS01AS14
"0",Kemayi,,GRID3 M4H,Lomami,Kabinda,"2022",,Kabinda,Kabinda,,,VbhwmziBaWE,,Tres haute,,,0.00000000000,0.02405549265,CD8102ZS01AS15
"0",Bajila_Membele,GRID3 M4H,GRID3 M4H,Lomami,Kalambayi_Kabanga,"2022",,Ngandajika,Kabinda,,,NPWk7muJQMa,,Tres haute,,,0.00000000000,0.00555517594,CD8106ZS01AS01
"0",Kabala_1,GRID3 M4H,GRID3 M4H,Lomami,Kalambayi_Kabanga,"2022",,Ngandajika,Kabinda,,,q8glDWvEh3u,,Tres haute,,,0.00000000000,0.00399560403,CD8106ZS01AS05
"0",Kabongo_Wa_Ncila,GRID3 M4H,GRID3 M4H,Lomami,Kalambayi_Kabanga,"2022",,Ngandajika,Kabinda,,,PzDBpfrIY5q,,Tres haute,,,0.00000000000,0.00333098992,CD8106ZS01AS06
"0",Bena_Tshibangu,GRID3 M4H,GRID3 M4H,Lomami,Kalambayi_Kabanga,"2022",,Ngandajika,Kabinda,,,c0MBxvOst3w,,Tres haute,,,0.00000000000,0.00477453096,CD8106ZS01AS03
"0",Bena_Kazadi,GRID3 M4H,GRID3 M4H,Lomami,Kalambayi_Kabanga,"2022",,Ngandajika,Kabinda,,,n8qXVWacZOU,,Tres haute,,,0.00000000000,0.00407356499,CD8106ZS01AS02
"0",Ngulungu,GRID3 M4H,GRID3 M4H,Lomami,Kalambayi_Kabanga,"2022",,Ngandajika,Kabinda,,,cZEIp2yUIBd,,Tres haute,,,0.00000000000,0.00734446697,CD8106ZS01AS15
"0",Katombe,GRID3 M4H,GRID3 M4H,Lomami,Kalambayi_Kabanga,"2022",,Ngandajika,Kabinda,,,pBUndr74OwL,,Tres haute,,,0.00000000000,0.00230962032,CD8106ZS01AS12
"0",Lulenga,GRID3 M4H,GRID3 M4H,Lomami,Kalambayi_Kabanga,"2022",,Ngandajika,Kabinda,,,zIcMWvfmhKc,,Tres haute,,,0.00000000000,0.00467951977,CD8106ZS01AS07
"0",Kalunda_Musoko,GRID3 M4H,GRID3 M4H,Lomami,Kalambayi_Kabanga,"2022",,Ngandajika,Kabinda,,,egFoSKlhuQc,,Tres haute,,,0.00000000000,0.02517010428,CD8106ZS01AS08
"0",Kande,GRID3 M4H,GRID3 M4H,Lomami,Kalambayi_Kabanga,"2022",,Ngandajika,Kabinda,,,h6ex57mBZcv,,Tres haute,,,0.00000000000,0.00883640123,CD8106ZS01AS09
"0",Kanyukua,GRID3 M4H,GRID3 M4H,Lomami,Kalambayi_Kabanga,"2022",,Ngandajika,Kabinda,,,naeqFNX1CL5,,Tres haute,,,0.00000000000,0.00906307493,CD8106ZS01AS10
"0",_Tshileo,GRID3 M4H,GRID3 M4H,Lomami,Kalambayi_Kabanga,"2022",,Ngandajika,Kabinda,,,imN8t1thixR,,Tres haute,,,0.00000000000,0.02648393209,
"0",Mbao_Lubiji,GRID3 M4H,GRID3 M4H,Lomami,Kalambayi_Kabanga,"2022",,Ngandajika,Kabinda,,,MG4XhA3t1Em,,Tres haute,,,0.00000000000,0.05941924338,CD8106ZS01AS13
"0",Kasandwe,GRID3 M4H,GRID3 M4H,Lomami,Kalambayi_Kabanga,"2022",,Ngandajika,Kabinda,,,HLbLQ9OZaf2,,Tres haute,,,0.00000000000,0.02685780690,CD8106ZS01AS11
"0",Kabanga,GRID3 M4H,GRID3 M4H,Lomami,Kalambayi_Kabanga,"2022",,Ngandajika,Kabinda,,,JM36uR52UxZ,,Tres haute,,,0.00000000000,0.06010132388,CD8106ZS01AS04
"0",Mbao_Lubimbi,GRID3 M4H,GRID3 M4H,Lomami,Kalambayi_Kabanga,"2022",,Ngandajika,Kabinda,,,BMVnb7ANlb7,,Tres haute,,,0.00000000000,0.06090575916,CD8106ZS01AS14
"0",Kabiji,,GRID3 M4H,Lomami,Kalenda,"2022",,Luilu,Mweneditu,,,e7G8hfdBHMu,,Tres haute,,,0.00000000000,0.01871808082,CD8104ZS01AS08
"0",Tshikala,,GRID3 M4H,Lomami,Kalenda,"2022",,Luilu,Mweneditu,,,K7ykTuogaCG,,Tres haute,,,0.00000000000,0.00497631681,CD8104ZS01AS23
"0",Itondo_G,,GRID3 M4H,Lomami,Kalenda,"2022",,Luilu,Mweneditu,,,LGCXyjocooe,,Tres haute,,,0.00000000000,0.00657702339,CD8104ZS01AS06
"0",Kabue,,GRID3 M4H,Lomami,Kalenda,"2022",,Luilu,Mweneditu,,,mbAr5dJBXb3,,Tres haute,,,0.00000000000,0.01106348233,CD8104ZS01AS09
"0",Tshilundu,,GRID3 M4H,Lomami,Kalenda,"2022",,Luilu,Mweneditu,,,AC0XwP661Gu,,Tres haute,,,0.00000000000,0.01606863273,CD8104ZS01AS18
"0",Ngoy_Band,,GRID3 M4H,Lomami,Kalenda,"2022",,Luilu,Mweneditu,,,o9tTkhpKcc0,,Tres haute,,,0.00000000000,0.02644228982,CD8104ZS01AS22
"0",Tshimung,,GRID3 M4H,Lomami,Kalenda,"2022",,Luilu,Mweneditu,,,dtBfzCCW25v,,Tres haute,,,0.00000000000,0.01193397364,CD8104ZS01AS28
"0",Kalenda_G,,GRID3 M4H,Lomami,Kalenda,"2022",,Luilu,Mweneditu,,,WepBb4euRqT,,Tres haute,,,0.00000000000,0.00905767474,CD8104ZS01AS02
"0",Kangala,,GRID3 M4H,Lomami,Kalenda,"2022",,Luilu,Mweneditu,,,X6BIxHXTsxP,,Tres haute,,,0.00000000000,0.00563992924,CD8104ZS01AS13
"0",Makena,,GRID3 M4H,Lomami,Kalenda,"2022",,Luilu,Mweneditu,,,XIPzsHkEnNc,,Tres haute,,,0.00000000000,0.00946090570,CD8104ZS01AS04
"0",Nyemba,,GRID3 M4H,Lomami,Kalenda,"2022",,Luilu,Mweneditu,,,wpfH8UXfwme,,Tres haute,,,0.00000000000,0.00610117795,CD8104ZS01AS24
"0",Tshimanda,,GRID3 M4H,Lomami,Kalenda,"2022",,Luilu,Mweneditu,,,M3nxUFhB1oL,,Tres haute,,,0.00000000000,0.00575457702,CD8104ZS01AS27
"0",Tshinzoboyi,,GRID3 M4H,Lomami,Kalenda,"2022",,Luilu,Mweneditu,,,UvuxurA96Lh,,Tres haute,,,0.00000000000,0.01499482096,CD8104ZS01AS21
"0",Katangela,,GRID3 M4H,Lomami,Kalenda,"2022",,Luilu,Mweneditu,,,ekVwTGHYJ4F,,Tres haute,,,0.00000000000,0.00718793420,CD8104ZS01AS15
"0",Tshiamba,,GRID3 M4H,Lomami,Kalenda,"2022",,Luilu,Mweneditu,,,q00XXEz4iP8,,Tres haute,,,0.00000000000,0.03260614777,CD8104ZS01AS19
"0",Lubambala,,GRID3 M4H,Lomami,Kalenda,"2022",,Luilu,Mweneditu,,,cS896QKQbDX,,Tres haute,,,0.00000000000,0.00726327107,CD8104ZS01AS17
"0",Lubunza,,GRID3 M4H,Lomami,Kalenda,"2022",,Luilu,Mweneditu,,,xDzQnwn0GWW,,Tres haute,,,0.00000000000,0.00601967955,CD8104ZS01AS16
"0",Kapaku,,GRID3 M4H,Lomami,Kalenda,"2022",,Luilu,Mweneditu,,,GxioG3trQGo,,Tres haute,,,0.00000000000,0.00756899652,CD8104ZS01AS14
"0",Tshikumbu,,GRID3 M4H,Lomami,Kalenda,"2022",,Luilu,Mweneditu,,,o5nuavP4bv7,,Tres haute,,,0.00000000000,0.00983012694,CD8104ZS01AS25
"0",Mukanda,,GRID3 M4H,Lomami,Kalenda,"2022",,Luilu,Mweneditu,,,BXTputu6Qt3,,Tres haute,,,0.00000000000,0.00412112796,CD8104ZS01AS12
"0",Malukasamba,,GRID3 M4H,Lomami,Kalenda,"2022",,Luilu,Mweneditu,,,TP0iPVXKtj4,,Tres haute,,,0.00000000000,0.00699494946,CD8104ZS01AS07
"0",Kaha,,GRID3 M4H,Lomami,Kalenda,"2022",,Luilu,Mweneditu,,,RgJjh0AByit,,Tres haute,,,0.00000000000,0.01171560856,CD8104ZS01AS11
"0",Bk_Tshieleng,,GRID3 M4H,Lomami,Kalenda,"2022",,Luilu,Mweneditu,,,S4W07pNRFg2,,Tres haute,,,0.00000000000,0.02134069471,CD8104ZS01AS01
"0",Muanamuzang,,GRID3 M4H,Lomami,Kalenda,"2022",,Luilu,Mweneditu,,,VZJ5WErSbOH,,Tres haute,,,0.00000000000,0.00907417828,CD8104ZS01AS20
"0",Mulundu,,GRID3 M4H,Lomami,Kalenda,"2022",,Luilu,Mweneditu,,,BOqy8AvWF7d,,Tres haute,,,0.00000000000,0.01394134430,CD8104ZS01AS10
"0",Tshilomba,,GRID3 M4H,Lomami,Kalenda,"2022",,Luilu,Mweneditu,,,iHh1c3pUAqv,,Tres haute,,,0.00000000000,0.00231513688,CD8104ZS01AS26
"0",Mbaya_Museng,,GRID3 M4H,Lomami,Kalenda,"2022",,Luilu,Mweneditu,,,vIoZt0K8LEd,,Tres haute,,,0.00000000000,0.01257791153,CD8104ZS01AS05
"0",Museng_G,,GRID3 M4H,Lomami,Kalenda,"2022",,Luilu,Mweneditu,,,oS2r0bhaqEq,,Tres haute,,,0.00000000000,0.01937040021,CD8104ZS01AS03
"0",Kipangie,GRID3 M4H,GRID3 M4H,Lomami,Kalonda_Est,"2022",,Kabinda,Kabinda,,,OYjA7FHJqY9,,Tres haute,,,0.00000000000,0.01830291395,CD8102ZS02AS11
"0",Matembo,GRID3 M4H,GRID3 M4H,Lomami,Kalonda_Est,"2022",,Kabinda,Kabinda,,,u0QpASSOkRe,,Tres haute,,,0.00000000000,0.01626499304,CD8102ZS02AS16
"0",Bakoma,GRID3 M4H,GRID3 M4H,Lomami,Kalonda_Est,"2022",,Kabinda,Kabinda,,,hDylOSwhoxQ,,Tres haute,,,0.00000000000,0.01109682144,CD8102ZS02AS01
"0",Mbayo,GRID3 M4H,GRID3 M4H,Lomami,Kalonda_Est,"2022",,Kabinda,Kabinda,,,igbwqPIkJVj,,Tres haute,,,0.00000000000,0.01632272751,CD8102ZS02AS17
"0",Eyombo,GRID3 M4H,GRID3 M4H,Lomami,Kalonda_Est,"2022",,Kabinda,Kabinda,,,bxCGvfg9VRe,,Tres haute,,,0.00000000000,0.00833621797,CD8102ZS02AS03
"0",Kipushya,GRID3 M4H,GRID3 M4H,Lomami,Kalonda_Est,"2022",,Kabinda,Kabinda,,,ZkoXbesVp4U,,Tres haute,,,0.00000000000,0.01256822522,CD8102ZS02AS05
"0",Kasendu,GRID3 M4H,GRID3 M4H,Lomami,Kalonda_Est,"2022",,Kabinda,Kabinda,,,JsEpeb8NKWd,,Tres haute,,,0.00000000000,0.00931060115,CD8102ZS02AS10
"0",Lufuanka,GRID3 M4H,GRID3 M4H,Lomami,Kalonda_Est,"2022",,Kabinda,Kabinda,,,rDOgSdzRzUM,,Tres haute,,,0.00000000000,0.02082245982,CD8102ZS02AS13
"0",Tshiambue,GRID3 M4H,GRID3 M4H,Lomami,Kalonda_Est,"2022",,Kabinda,Kabinda,,,y4vpK0rf5fR,,Tres haute,,,0.00000000000,0.01566179805,CD8102ZS02AS02
"0",Kasamba,GRID3 M4H,GRID3 M4H,Lomami,Kalonda_Est,"2022",,Kabinda,Kabinda,,,ZTrz8C3ns80,,Tres haute,,,0.00000000000,0.04340697711,CD8102ZS02AS09
"0",Mbo,GRID3 M4H,GRID3 M4H,Lomami,Kalonda_Est,"2022",,Kabinda,Kabinda,,,f3CEAV48op9,,Tres haute,,,0.00000000000,0.01293568919,CD8102ZS02AS18
"0",Mbendele,GRID3 M4H,GRID3 M4H,Lomami,Kalonda_Est,"2022",,Kabinda,Kabinda,,,jL876gjgZ28,,Tres haute,,,0.00000000000,0.00591202561,CD8102ZS02AS15
"0",Kafuku,GRID3 M4H,GRID3 M4H,Lomami,Kalonda_Est,"2022",,Kabinda,Kabinda,,,d4Da80ljW8Z,,Tres haute,,,0.00000000000,0.01226894792,CD8102ZS02AS06
"0",Ngombe,GRID3 M4H,GRID3 M4H,Lomami,Kalonda_Est,"2022",,Kabinda,Kabinda,,,endCA16s0vp,,Tres haute,,,0.00000000000,0.01122770285,CD8102ZS02AS08
"0",Tshiseshi,GRID3 M4H,GRID3 M4H,Lomami,Kalonda_Est,"2022",,Kabinda,Kabinda,,,j6s5bnIh7Nf,,Tres haute,,,0.00000000000,0.02233595640,CD8102ZS02AS19
"0",Lulungu,GRID3 M4H,GRID3 M4H,Lomami,Kalonda_Est,"2022",,Kabinda,Kabinda,,,t6DKUwdnnIq,,Tres haute,,,0.00000000000,0.01475389511,CD8102ZS02AS14
"0",Kipoke,GRID3 M4H,GRID3 M4H,Lomami,Kalonda_Est,"2022",,Kabinda,Kabinda,,,M6Vq9jsFTRY,,Tres haute,,,0.00000000000,0.02608494502,CD8102ZS02AS12
"0",Mpitshi,GRID3 M4H,GRID3 M4H,Lomami,Kalonda_Est,"2022",,Kabinda,Kabinda,,,FuqTbuvXeyD,,Tres haute,,,0.00000000000,0.01374654073,CD8102ZS02AS20
"0",Nkeba,GRID3 M4H,GRID3 M4H,Lomami,Kalonda_Est,"2022",,Kabinda,Kabinda,,,Qge241ZkyLT,,Tres haute,,,0.00000000000,0.01604260388,CD8102ZS02AS21
"0",Kalonda,GRID3 M4H,GRID3 M4H,Lomami,Kalonda_Est,"2022",,Kabinda,Kabinda,,,ZTWSwznY0aX,,Tres haute,,,0.00000000000,0.00832154916,CD8102ZS02AS07
"0",Ngievu lulu,GRID3 M4H,GRID3 M4H,Lomami,Kalonda_Est,"2022",,Kabinda,Kabinda,,,KVcDSuRFEbK,,Tres haute,,,0.00000000000,0.01257041532,CD8102ZS02AS04
"0",Tshibue,GRID3 M4H,GRID3 M4H,Lomami,Kalonda_Est,"2022",,Kabinda,Kabinda,,,reH2i2e2SJo,,Tres haute,,,0.00000000000,0.01557856601,CD8102ZS02AS22
"0",Kabula,GRID3 M4H,GRID3 M4H,Lomami,Kamana,"2022",,Lubao,Kabinda,,,V28TaHhV3OJ,,Tres haute,,,0.00000000000,0.02572763575,CD8108ZS01AS07
"0",Mpemba_Ndala,GRID3 M4H,GRID3 M4H,Lomami,Kamana,"2022",,Lubao,Kabinda,,,jmDtuW6csU5,,Tres haute,,,0.00000000000,0.04424680920,CD8108ZS01AS17
"0",Kimabue,GRID3 M4H,GRID3 M4H,Lomami,Kamana,"2022",,Lubao,Kabinda,,,h9RYyTKpKd0,,Tres haute,,,0.00000000000,0.01368266630,CD8108ZS01AS21
"0",Musangie,GRID3 M4H,GRID3 M4H,Lomami,Kamana,"2022",,Lubao,Kabinda,,,THMqyPUfNRw,,Tres haute,,,0.00000000000,0.03076133812,CD8108ZS01AS01
"0",Ebondo_Kape,GRID3 M4H,GRID3 M4H,Lomami,Kamana,"2022",,Lubao,Kabinda,,,PqZuqXcxzrG,,Tres haute,,,0.00000000000,0.03915796837,CD8108ZS01AS11
"0",Lubala,GRID3 M4H,GRID3 M4H,Lomami,Kamana,"2022",,Lubao,Kabinda,,,aQwBvsqhE58,,Tres haute,,,0.00000000000,0.06830972095,CD8108ZS01AS16
"0",Kasolo,GRID3 M4H,GRID3 M4H,Lomami,Kamana,"2022",,Lubao,Kabinda,,,g1Hvap9GxoP,,Tres haute,,,0.00000000000,0.01921336963,CD8108ZS01AS18
"0",Ndjibu_Ebambi,GRID3 M4H,GRID3 M4H,Lomami,Kamana,"2022",,Lubao,Kabinda,,,RqXQyvKk0gH,,Tres haute,,,0.00000000000,0.02167936467,CD8108ZS01AS06
"0",Lualaba_Ndaba,GRID3 M4H,GRID3 M4H,Lomami,Kamana,"2022",,Lubao,Kabinda,,,o849BnlJ2ph,,Tres haute,,,0.00000000000,0.02869586723,CD8108ZS01AS20
"0",Mbutu,GRID3 M4H,GRID3 M4H,Lomami,Kamana,"2022",,Lubao,Kabinda,,,vb1DFGFfaB9,,Tres haute,,,0.00000000000,0.01562674767,CD8108ZS01AS15
"0",Mulenda,GRID3 M4H,GRID3 M4H,Lomami,Kamana,"2022",,Lubao,Kabinda,,,tOAnau9RwIb,,Tres haute,,,0.00000000000,0.02284643679,CD8108ZS01AS23
"0",Kamana_1,GRID3 M4H,GRID3 M4H,Lomami,Kamana,"2022",,Lubao,Kabinda,,,byGo9yqVAb2,,Tres haute,,,0.00000000000,0.00756688840,CD8108ZS01AS02
"0",Kamana_2,GRID3 M4H,GRID3 M4H,Lomami,Kamana,"2022",,Lubao,Kabinda,,,MduXBJl4wp1,,Tres haute,,,0.00000000000,0.00721355443,CD8108ZS01AS14
"0",Kabue_Lomami,GRID3 M4H,GRID3 M4H,Lomami,Kamana,"2022",,Lubao,Kabinda,,,Vuf3l8TY0jH,,Tres haute,,,0.00000000000,0.02034661945,CD8108ZS01AS13
"0",Sankia,GRID3 M4H,GRID3 M4H,Lomami,Kamana,"2022",,Lubao,Kabinda,,,DL4qv5RIXp0,,Tres haute,,,0.00000000000,0.02953002894,CD8108ZS01AS04
"0",Kasonguele,GRID3 M4H,GRID3 M4H,Lomami,Kamana,"2022",,Lubao,Kabinda,,,RCiBOFpxBgS,,Tres haute,,,0.00000000000,0.04723650165,CD8108ZS01AS03
"0",Muamuayi,GRID3 M4H,GRID3 M4H,Lomami,Kamana,"2022",,Lubao,Kabinda,,,QY1kOyWGg35,,Tres haute,,,0.00000000000,0.04850739045,CD8108ZS01AS12
"0",Tshungu,GRID3 M4H,GRID3 M4H,Lomami,Kamana,"2022",,Lubao,Kabinda,,,bwbWFBXJ5Vk,,Tres haute,,,0.00000000000,0.00757464865,CD8108ZS01AS19
"0",Mambu,GRID3 M4H,GRID3 M4H,Lomami,Kamana,"2022",,Lubao,Kabinda,,,Kxuqcf1Y3BG,,Tres haute,,,0.00000000000,0.01767682766,CD8108ZS01AS05
"0",Bakunda,GRID3 M4H,GRID3 M4H,Lomami,Kamana,"2022",,Lubao,Kabinda,,,y7FOdjygtIj,,Tres haute,,,0.00000000000,0.02383771152,CD8108ZS01AS08
"0",Kipinda,GRID3 M4H,GRID3 M4H,Lomami,Kamana,"2022",,Lubao,Kabinda,,,WeBF5DhqlGp,,Tres haute,,,0.00000000000,0.02216492449,CD8108ZS01AS09
"0",Lualaba_Nsangua,GRID3 M4H,GRID3 M4H,Lomami,Kamana,"2022",,Lubao,Kabinda,,,dMKARgp6RY2,,Tres haute,,,0.00000000000,0.03865786664,CD8108ZS01AS22
"0",Eshilu,GRID3 M4H,GRID3 M4H,Lomami,Kamana,"2022",,Lubao,Kabinda,,,SKFc2Am0mEQ,,Tres haute,,,0.00000000000,0.02926732776,CD8108ZS01AS10
"0",Kele,GRID3 M4H,GRID3 M4H,Lomami,Kamiji,"2022",,Kamiji,Mweneditu,,,dTTc1AQNv1T,,Tres haute,,,0.00000000000,0.01289254605,CD8105ZS01AS10
"0",Muasa,GRID3 M4H,GRID3 M4H,Lomami,Kamiji,"2022",,Kamiji,Mweneditu,,,CVA1c2gxLrZ,,Tres haute,,,0.00000000000,0.00845007783,CD8105ZS01AS01
"0",Cipuka,GRID3 M4H,GRID3 M4H,Lomami,Kamiji,"2022",,Kamiji,Mweneditu,,,dPDpjkfy26q,,Tres haute,,,0.00000000000,0.00883009614,CD8105ZS01AS02
"0",Nyoka,GRID3 M4H,GRID3 M4H,Lomami,Kamiji,"2022",,Kamiji,Mweneditu,,,ZjzxlrFRbAx,,Tres haute,,,0.00000000000,0.01319181475,CD8105ZS01AS03
"0",Muadi,GRID3 M4H,GRID3 M4H,Lomami,Kamiji,"2022",,Kamiji,Mweneditu,,,uCkZRMPQqZe,,Tres haute,,,0.00000000000,0.00627436396,CD8105ZS01AS12
"0",Kasanga,GRID3 M4H,GRID3 M4H,Lomami,Kamiji,"2022",,Kamiji,Mweneditu,,,R8stYqc3wQN,,Tres haute,,,0.00000000000,0.01434889816,CD8105ZS01AS07
"0",Kamaziya,GRID3 M4H,GRID3 M4H,Lomami,Kamiji,"2022",,Kamiji,Mweneditu,,,s7qhg1MgHSY,,Tres haute,,,0.00000000000,0.00521462725,CD8105ZS01AS04
"0",Kamiji,GRID3 M4H,GRID3 M4H,Lomami,Kamiji,"2022",,Kamiji,Mweneditu,,,qxTct8xFVSU,,Tres haute,,,0.00000000000,0.00470277630,CD8105ZS01AS05
"0",Miketa,GRID3 M4H,GRID3 M4H,Lomami,Kamiji,"2022",,Kamiji,Mweneditu,,,yVCrvmm5MWX,,Tres haute,,,0.00000000000,0.00940214053,CD8105ZS01AS08
"0",Lubi,GRID3 M4H,GRID3 M4H,Lomami,Kamiji,"2022",,Kamiji,Mweneditu,,,OcYDBkearNH,,Tres haute,,,0.00000000000,0.00988785728,CD8105ZS01AS11
"0",Katongo,GRID3 M4H,GRID3 M4H,Lomami,Kamiji,"2022",,Kamiji,Mweneditu,,,nNwM0BHH43r,,Tres haute,,,0.00000000000,0.00861194705,CD8105ZS01AS09
"0",Malenga,GRID3 M4H,GRID3 M4H,Lomami,Kamiji,"2022",,Kamiji,Mweneditu,,,h1ZXAC2Rrmc,,Tres haute,,,0.00000000000,0.01433978778,CD8105ZS01AS06
"0",Mbala Tshinyanga,GRID3 M4H,GRID3 M4H,Lomami,Kanda_Kanda,"2022",,Luilu,Mweneditu,,,saCcBD7kZ1V,,Tres haute,,,0.00000000000,0.00520868562,CD8104ZS02AS16
"0",Tshiamvi,GRID3 M4H,GRID3 M4H,Lomami,Kanda_Kanda,"2022",,Luilu,Mweneditu,,,MxmWvEnZkV2,,Tres haute,,,0.00000000000,0.00851183124,CD8104ZS02AS13
"0",Kapangu,GRID3 M4H,GRID3 M4H,Lomami,Kanda_Kanda,"2022",,Luilu,Mweneditu,,,tHcexQoAigp,,Tres haute,,,0.00000000000,0.01709588171,CD8104ZS02AS02
"0",Matamba,GRID3 M4H,GRID3 M4H,Lomami,Kanda_Kanda,"2022",,Luilu,Mweneditu,,,HoHGFnRRVyd,,Tres haute,,,0.00000000000,0.01273701959,CD8104ZS02AS11
"0",Mulaji Kanumbi,GRID3 M4H,GRID3 M4H,Lomami,Kanda_Kanda,"2022",,Luilu,Mweneditu,,,aArkJia4czT,,Tres haute,,,0.00000000000,0.02118111108,CD8104ZS02AS08
"0",Bakwa Bowa,GRID3 M4H,GRID3 M4H,Lomami,Kanda_Kanda,"2022",,Luilu,Mweneditu,,,aPVdQPhPeMr,,Tres haute,,,0.00000000000,0.00570220133,CD8104ZS02AS18
"0",lm Kabuela,GRID3 M4H,GRID3 M4H,Lomami,Kanda_Kanda,"2022",,Luilu,Mweneditu,,,uJ399nctud9,,Tres haute,,,0.00000000000,0.01760511129,
"0",Kambayi,GRID3 M4H,GRID3 M4H,Lomami,Kanda_Kanda,"2022",,Luilu,Mweneditu,,,F1h2VRE5jsI,,Tres haute,,,0.00000000000,0.01173280999,CD8104ZS02AS09
"0",Kanda Kanda,GRID3 M4H,GRID3 M4H,Lomami,Kanda_Kanda,"2022",,Luilu,Mweneditu,,,uC6UCA05WkR,,Tres haute,,,0.00000000000,0.01459372869,CD8104ZS02AS03
"0",Kabila,GRID3 M4H,GRID3 M4H,Lomami,Kanda_Kanda,"2022",,Luilu,Mweneditu,,,vzKwI7zp8E6,,Tres haute,,,0.00000000000,0.02001444081,CD8104ZS02AS14
